iso3,ilostat_year,sector_code,isco_major,employment_value,sector_employment_share
BLR,2024,AGR,3,31.465,0.0660470232135398
BLR,2024,AGR,4,8.032,0.016859675526812383
BLR,2024,AGR,5,27.455,0.05762977982926219
BLR,2024,AGR,6,118.342,0.24840733580602975
BLR,2024,AGR,7,56.175,0.11791487459146982
BLR,2024,AGR,8,109.792,0.23046034554778203
BLR,2024,AGR,9,37.448,0.07860571826793701
BLR,2024,CON,1,31.032,0.08877217373394093
BLR,2024,CON,2,41.227,0.11793665914311623
BLR,2024,CON,3,14.586,0.04172566789389219
BLR,2024,CON,4,3.45,0.00986929619045167
BLR,2024,CON,5,6.043,0.017287001993883895
BLR,2024,CON,7,181.404,0.5189361756906361
BLR,2024,CON,8,42.315,0.12104906327506157
BLR,2024,CON,9,29.512,0.0844239620790173
BLR,2024,MAN,1,81.805,0.09000955055190747
BLR,2024,MAN,2,152.985,0.16832847736915305
BLR,2024,MAN,3,58.607,0.06448493037339577
BLR,2024,MAN,4,34.221,0.03765316092459905
BLR,2024,MAN,5,22.78,0.025064697287115117
BLR,2024,MAN,6,1.984,0.0021829832931359256
BLR,2024,MAN,7,314.879,0.34645947397144516
BLR,2024,MAN,8,171.549,0.1887543351583543
BLR,2024,MAN,9,70.038,0.07706239107089413
BLR,2024,MEL,1,20.775,0.09763467946217506
BLR,2024,MEL,2,34.7,0.16307693753730326
BLR,2024,MEL,3,12.213,0.05739650254014653
BLR,2024,MEL,4,9.0,0.042296612041375484
BLR,2024,MEL,5,5.66,0.026599869350465027
BLR,2024,MEL,6,0.886,0.004163866474295409
BLR,2024,MEL,7,61.712,0.29002316914415155
BLR,2024,MEL,8,50.409,0.23690332404374406
BLR,2024,MEL,9,17.428,0.08190503940634355
BLR,2024,MKT,1,154.756,0.10168331098248881
BLR,2024,MKT,2,333.74,0.2192857673194953
BLR,2024,MKT,3,115.296,0.07575589329678352
BLR,2024,MKT,4,70.284,0.04618050239792476
BLR,2024,MKT,5,394.735,0.25936287937574454
BLR,2024,MKT,6,4.656,0.003059251311318901
BLR,2024,MKT,7,100.767,0.0662095311184862
BLR,2024,MKT,8,253.821,0.16677453330976694
BLR,2024,MKT,9,93.886,0.061688330887991055
BLR,2024,PUB,1,151.984,0.11458020780403516
BLR,2024,PUB,2,484.441,0.36521838120324895
BLR,2024,PUB,3,245.714,0.18524292807374917
BLR,2024,PUB,4,23.811,0.017951029898027958
BLR,2024,PUB,5,268.497,0.20241895235524812
BLR,2024,PUB,6,0.575,0.0004334904956266463
BLR,2024,PUB,7,31.858,0.024017635147258607
BLR,2024,PUB,8,34.542,0.02604109339119238
BLR,2024,PUB,9,85.02,0.06409628163161299
BLZ,2019,AGR,3,0.382,0.013751889984880122
BLZ,2019,AGR,4,0.492,0.01771185830513356
BLZ,2019,AGR,5,0.704,0.025343797249622
BLZ,2019,AGR,6,11.454,0.4123407012743898
BLZ,2019,AGR,7,0.824,0.029663762689898482
BLZ,2019,AGR,8,1.391,0.05007559939520484
BLZ,2019,AGR,9,12.531,0.45111239110087126
BLZ,2019,MAN,2,0.109,0.008229520573801434
BLZ,2019,MAN,3,0.78,0.05889014722536806
BLZ,2019,MAN,4,0.425,0.03208758021895054
BLZ,2019,MAN,5,1.065,0.08040770101925254
BLZ,2019,MAN,7,7.671,0.5791619479048697
BLZ,2019,MAN,8,1.302,0.09830124575311439
BLZ,2019,MAN,9,1.893,0.14292185730464324
BLZ,2019,MEL,3,0.154,0.13356461405030354
BLZ,2019,MEL,5,0.163,0.14137033824804854
BLZ,2019,MEL,7,0.644,0.5585429314830875
BLZ,2019,MEL,8,0.114,0.09887250650477014
BLZ,2019,MEL,9,0.078,0.0676496097137901
BLZ,2019,MKT,1,0.941,0.012995083687786553
BLZ,2019,MKT,2,1.644,0.02270341932276418
BLZ,2019,MKT,3,6.332,0.08744407004363916
BLZ,2019,MKT,4,7.759,0.10715074849472463
BLZ,2019,MKT,5,31.514,0.43520410981605256
BLZ,2019,MKT,6,0.323,0.004460586643097829
BLZ,2019,MKT,7,5.651,0.07803955145555984
BLZ,2019,MKT,8,6.497,0.08972269789537644
BLZ,2019,MKT,9,11.751,0.1622797326409987
BLZ,2019,PUB,0,1.483,0.038096950702597165
BLZ,2019,PUB,1,0.609,0.01564466822513936
BLZ,2019,PUB,2,8.391,0.21555732524982657
BLZ,2019,PUB,3,4.38,0.11251830349115008
BLZ,2019,PUB,4,2.806,0.07208364374341715
BLZ,2019,PUB,5,12.393,0.3183651450150281
BLZ,2019,PUB,6,0.309,0.007937935109307162
BLZ,2019,PUB,7,1.158,0.02974798982711228
BLZ,2019,PUB,8,0.914,0.023479846892902095
BLZ,2019,PUB,9,6.484,0.1665681917435199
BOL,2024,AGR,1,4.028,0.002546255178007132
BOL,2024,AGR,2,1.177,0.0007440273943680225
BOL,2024,AGR,3,2.53,0.0015993112215387398
BOL,2024,AGR,4,1.556,0.0009836080081874622
BOL,2024,AGR,5,3.87,0.0024463772440138035
BOL,2024,AGR,6,1533.637,0.9694714876944697
BOL,2024,AGR,7,0.856,0.0005411108322676527
BOL,2024,AGR,8,11.796,0.007456709553071531
BOL,2024,AGR,9,22.481,0.014211112874076053
BOL,2024,CON,1,15.164,0.030784472153085954
BOL,2024,CON,2,6.024,0.012229336603151529
BOL,2024,CON,3,19.52,0.03962759802349234
BOL,2024,CON,4,6.116,0.012416106020065529
BOL,2024,CON,7,423.22,0.8591799198515588
BOL,2024,CON,8,10.677,0.021675402873812893
BOL,2024,CON,9,11.865,0.024087164474832817
BOL,2024,MAN,1,9.467,0.011122219885593981
BOL,2024,MAN,2,5.216,0.0061279707323606426
BOL,2024,MAN,3,43.611,0.05123599148945168
BOL,2024,MAN,4,21.805,0.02561740832421852
BOL,2024,MAN,5,18.221,0.02140677812774986
BOL,2024,MAN,7,631.966,0.7424595766577887
BOL,2024,MAN,8,68.601,0.08059526844529763
BOL,2024,MAN,9,52.292,0.06143478633753887
BOL,2024,MEL,1,4.41,0.03631542540926908
BOL,2024,MEL,2,4.726,0.03891761915741625
BOL,2024,MEL,3,14.956,0.12315952435850983
BOL,2024,MEL,4,6.689,0.05508251259922922
BOL,2024,MEL,5,0.698,0.005747883658882044
BOL,2024,MEL,7,25.269,0.20808491715800914
BOL,2024,MEL,8,59.033,0.48612437827332916
BOL,2024,MEL,9,5.655,0.04656773938535525
BOL,2024,MKT,1,51.606,0.018926479907989856
BOL,2024,MKT,2,98.298,0.03605075227678152
BOL,2024,MKT,3,160.155,0.0587367823443808
BOL,2024,MKT,4,115.957,0.04252718348042436
BOL,2024,MKT,5,1420.162,0.5208438468218946
BOL,2024,MKT,7,191.795,0.07034073971927517
BOL,2024,MKT,8,431.787,0.15835770995681153
BOL,2024,MKT,9,256.896,0.09421650549244201
BOL,2024,PUB,0,5.252,0.00507283262453408
BOL,2024,PUB,1,29.136,0.02814205090411747
BOL,2024,PUB,2,368.685,0.35610763445855814
BOL,2024,PUB,3,177.381,0.17132980269849193
BOL,2024,PUB,4,68.843,0.06649448141104335
BOL,2024,PUB,5,163.297,0.15772626601076573
BOL,2024,PUB,7,25.584,0.024711224270007597
BOL,2024,PUB,8,10.674,0.01030986584811058
BOL,2024,PUB,9,186.467,0.18010584177437097
BRA,2025,AGR,1,73.186,0.009882601403813902
BRA,2025,AGR,2,33.339,0.004501899928972094
BRA,2025,AGR,3,40.229,0.005432284478917135
BRA,2025,AGR,4,65.22,0.008806920224588618
BRA,2025,AGR,5,72.968,0.009853163982640025
BRA,2025,AGR,6,4231.888,0.5714489422783484
BRA,2025,AGR,7,114.269,0.015430204954669072
BRA,2025,AGR,8,507.223,0.0684923719269628
BRA,2025,AGR,9,2267.218,0.306151610821088
BRA,2025,CON,1,104.274,0.014024608228512586
BRA,2025,CON,2,227.171,0.030553966241627182
BRA,2025,CON,3,357.857,0.048130926470940305
BRA,2025,CON,4,158.459,0.021312363535319217
BRA,2025,CON,5,63.047,0.00847967350425833
BRA,2025,CON,6,3.986,0.0005361076433133013
BRA,2025,CON,7,4524.343,0.6085135131136555
BRA,2025,CON,8,290.786,0.0391100344125694
BRA,2025,CON,9,1705.151,0.22933880684980404
BRA,2025,MAN,1,558.84,0.04708898338218284
BRA,2025,MAN,2,607.442,0.051184285741249565
BRA,2025,MAN,3,1072.828,0.09039864695429899
BRA,2025,MAN,4,906.889,0.07641629276802736
BRA,2025,MAN,5,525.028,0.04423991619637229
BRA,2025,MAN,6,12.792,0.0010778796711489564
BRA,2025,MAN,7,4254.096,0.3584586927389064
BRA,2025,MAN,8,2771.383,0.23352231055877176
BRA,2025,MAN,9,1158.446,0.0976129919890419
BRA,2025,MEL,1,51.224,0.0375397757169889
BRA,2025,MEL,2,175.066,0.12829803169745393
BRA,2025,MEL,3,263.088,0.1928054137480708
BRA,2025,MEL,4,142.318,0.10429848899911033
BRA,2025,MEL,5,41.549,0.030449401477142982
BRA,2025,MEL,6,2.974,0.0021795114200828716
BRA,2025,MEL,7,193.428,0.1417547192211801
BRA,2025,MEL,8,223.993,0.16415443897734452
BRA,2025,MEL,9,270.886,0.19852021874262568
BRA,2025,MKT,1,2242.893,0.05144221683183395
BRA,2025,MKT,2,4438.947,0.10181015058632704
BRA,2025,MKT,3,3282.958,0.07529678735713381
BRA,2025,MKT,4,4420.958,0.10139756111434246
BRA,2025,MKT,5,15240.12,0.3495421126122241
BRA,2025,MKT,6,154.978,0.0035545217182290736
BRA,2025,MKT,7,3624.403,0.08312805158870684
BRA,2025,MKT,8,5349.088,0.12268482925782058
BRA,2025,MKT,9,4845.895,0.11114376893338201
BRA,2025,PUB,0,829.556,0.02756618544905392
BRA,2025,PUB,1,673.93,0.02239472604583766
BRA,2025,PUB,2,8151.884,0.2708874941573269
BRA,2025,PUB,3,4073.684,0.13536871363095893
BRA,2025,PUB,4,2819.041,0.09367686689564829
BRA,2025,PUB,5,6668.699,0.2216011858607742
BRA,2025,PUB,6,141.913,0.004715775759118841
BRA,2025,PUB,7,672.708,0.02235411892754939
BRA,2025,PUB,8,512.572,0.017032792009210308
BRA,2025,PUB,9,5549.259,0.18440214126452162
BRB,2023,CON,1,0.41,0.039328537170263786
BRB,2023,CON,2,0.212,0.020335731414868104
BRB,2023,CON,3,0.315,0.030215827338129494
BRB,2023,CON,4,0.235,0.02254196642685851
BRB,2023,CON,5,0.129,0.01237410071942446
BRB,2023,CON,7,6.597,0.6328057553956834
BRB,2023,CON,8,0.778,0.07462829736211031
BRB,2023,CON,9,1.749,0.16776978417266186
BRB,2023,MAN,1,0.745,0.10494435836033243
BRB,2023,MAN,2,0.55,0.07747570080293
BRB,2023,MAN,3,0.604,0.0850824059726722
BRB,2023,MAN,4,0.473,0.06662910269051979
BRB,2023,MAN,5,0.816,0.11494576700943794
BRB,2023,MAN,7,1.875,0.2641217072827159
BRB,2023,MAN,8,0.78,0.1098746302296098
BRB,2023,MAN,9,1.256,0.17692632765178193
BRB,2023,MEL,1,0.331,0.13515720702327483
BRB,2023,MEL,2,0.256,0.10453246222948143
BRB,2023,MEL,3,0.445,0.18170681910984077
BRB,2023,MEL,4,0.157,0.06410779910167416
BRB,2023,MEL,5,0.367,0.14985708452429564
BRB,2023,MEL,7,0.379,0.15475704369130258
BRB,2023,MEL,8,0.205,0.08370763576970192
BRB,2023,MEL,9,0.309,0.12617394855042877
BRB,2023,MKT,1,6.192,0.11243054798997713
BRB,2023,MKT,2,4.922,0.0893706649235574
BRB,2023,MKT,3,6.931,0.12584885790027964
BRB,2023,MKT,4,5.278,0.09583469513745142
BRB,2023,MKT,5,17.204,0.3123797073029016
BRB,2023,MKT,6,1.233,0.02238805970149254
BRB,2023,MKT,7,3.263,0.05924755783128155
BRB,2023,MKT,8,3.163,0.05743181900715401
BRB,2023,MKT,9,6.888,0.12506809020590479
BRB,2023,PUB,1,1.775,0.04871956742513655
BRB,2023,PUB,2,10.016,0.2749155984958691
BRB,2023,PUB,3,4.31,0.11829934400131747
BRB,2023,PUB,4,2.982,0.08184887327422942
BRB,2023,PUB,5,9.263,0.25424752285016333
BRB,2023,PUB,6,1.244,0.03414486866302528
BRB,2023,PUB,7,1.278,0.03507808854609832
BRB,2023,PUB,8,0.929,0.02549886092278978
BRB,2023,PUB,9,4.636,0.12724727582137074
BRN,2024,CON,1,1.412,0.0574614414194441
BRN,2024,CON,2,0.787,0.032027021527692996
BRN,2024,CON,3,3.754,0.15276929963781385
BRN,2024,CON,4,0.946,0.03849753794815448
BRN,2024,CON,7,6.816,0.2773776095714809
BRN,2024,CON,8,0.387,0.015748992796972287
BRN,2024,CON,9,10.471,0.4261180970984414
BRN,2024,MAN,1,1.282,0.08300958300958301
BRN,2024,MAN,2,2.056,0.13312613312613314
BRN,2024,MAN,3,4.498,0.29124579124579125
BRN,2024,MAN,4,0.408,0.026418026418026416
BRN,2024,MAN,5,1.252,0.08106708106708108
BRN,2024,MAN,7,4.126,0.2671587671587672
BRN,2024,MAN,8,0.692,0.0448070448070448
BRN,2024,MAN,9,1.13,0.07316757316757316
BRN,2024,MEL,1,1.069,0.10584158415841584
BRN,2024,MEL,2,2.611,0.2585148514851485
BRN,2024,MEL,3,2.3,0.2277227722772277
BRN,2024,MEL,4,0.787,0.07792079207920792
BRN,2024,MEL,5,0.312,0.03089108910891089
BRN,2024,MEL,7,1.602,0.15861386138613862
BRN,2024,MEL,8,0.721,0.07138613861386138
BRN,2024,MEL,9,0.698,0.0691089108910891
BRN,2024,MKT,1,7.39,0.08873252965755728
BRN,2024,MKT,2,8.424,0.10114787954469046
BRN,2024,MKT,3,11.061,0.1328106238893425
BRN,2024,MKT,4,9.174,0.11015321070073485
BRN,2024,MKT,5,28.243,0.33911675712021516
BRN,2024,MKT,6,0.815,0.009785793189568225
BRN,2024,MKT,7,5.863,0.07039767542385093
BRN,2024,MKT,8,4.143,0.04974544930598915
BRN,2024,MKT,9,8.171,0.09811008116805149
BRN,2024,PUB,0,6.261,0.07161976664378861
BRN,2024,PUB,1,3.398,0.03886982383893846
BRN,2024,PUB,2,25.739,0.2944291924044841
BRN,2024,PUB,3,11.259,0.1287920384351407
BRN,2024,PUB,4,11.794,0.134911919469229
BRN,2024,PUB,5,14.799,0.16928620452985585
BRN,2024,PUB,6,0.173,0.001978952184854724
BRN,2024,PUB,7,1.388,0.015877373598718828
BRN,2024,PUB,8,1.937,0.02215740105239076
BRN,2024,PUB,9,10.672,0.12207732784259895
BTN,2024,AGR,1,0.227,0.0014695219845667826
BTN,2024,AGR,2,0.157,0.0010163654254492726
BTN,2024,AGR,3,0.212,0.0013724170076130303
BTN,2024,AGR,5,0.301,0.001948573204205293
BTN,2024,AGR,6,152.182,0.9851753068517273
BTN,2024,AGR,7,0.162,0.0010487337511005232
BTN,2024,AGR,8,0.36,0.0023305194468900515
BTN,2024,AGR,9,0.871,0.0056385623284478745
BTN,2024,CON,1,1.755,0.07416328600405679
BTN,2024,CON,2,1.376,0.05814739688979039
BTN,2024,CON,3,2.258,0.09541920216362407
BTN,2024,CON,4,0.315,0.013311359026369167
BTN,2024,CON,5,0.761,0.032158553076402974
BTN,2024,CON,7,8.404,0.3551386071670047
BTN,2024,CON,8,2.287,0.0966446923597025
BTN,2024,CON,9,6.508,0.27501690331304934
BTN,2024,MAN,1,2.103,0.07912559259537964
BTN,2024,MAN,2,0.901,0.03390021822560012
BTN,2024,MAN,3,1.093,0.04112423809165475
BTN,2024,MAN,4,0.978,0.03679735119271577
BTN,2024,MAN,5,0.708,0.02663857325607645
BTN,2024,MAN,6,0.348,0.013093536007224018
BTN,2024,MAN,7,16.315,0.6138535630972985
BTN,2024,MAN,8,1.925,0.07242832417789148
BTN,2024,MAN,9,2.207,0.08303860335615922
BTN,2024,MEL,1,0.475,0.04578313253012048
BTN,2024,MEL,2,1.516,0.14612048192771085
BTN,2024,MEL,3,1.418,0.1366746987951807
BTN,2024,MEL,4,0.748,0.07209638554216867
BTN,2024,MEL,5,0.65,0.06265060240963856
BTN,2024,MEL,7,2.365,0.22795180722891567
BTN,2024,MEL,8,2.311,0.22274698795180722
BTN,2024,MEL,9,0.892,0.08597590361445784
BTN,2024,MKT,1,32.463,0.3826785019627259
BTN,2024,MKT,2,4.13,0.048685032594216734
BTN,2024,MKT,3,5.599,0.06600181537409673
BTN,2024,MKT,4,4.076,0.04804847284601148
BTN,2024,MKT,5,16.786,0.1978757765439521
BTN,2024,MKT,6,0.275,0.0032417394584526886
BTN,2024,MKT,7,3.498,0.04123492591151819
BTN,2024,MKT,8,14.697,0.17325034480319693
BTN,2024,MKT,9,3.307,0.03898339050582923
BTN,2024,PUB,0,3.314,0.048306925353118674
BTN,2024,PUB,1,5.186,0.07559436176260514
BTN,2024,PUB,2,22.59,0.32928589128755303
BTN,2024,PUB,3,11.101,0.16181508097313532
BTN,2024,PUB,4,3.656,0.05329213008177486
BTN,2024,PUB,5,12.806,0.18666822150634813
BTN,2024,PUB,7,2.077,0.030275643922277454
BTN,2024,PUB,8,4.013,0.058495984140635254
BTN,2024,PUB,9,3.86,0.056265760972552224
BWA,2024,CON,1,2.469,0.05498886414253897
BWA,2024,CON,3,2.065,0.04599109131403118
BWA,2024,CON,4,1.404,0.03126948775055679
BWA,2024,CON,6,1.7,0.0378619153674833
BWA,2024,CON,7,21.494,0.47870824053452116
BWA,2024,CON,8,2.675,0.059576837416481065
BWA,2024,CON,9,13.093,0.29160356347438754
BWA,2024,MAN,1,2.453,0.05427351372878731
BWA,2024,MAN,3,1.672,0.036993605770294494
BWA,2024,MAN,4,1.668,0.03690510432108326
BWA,2024,MAN,5,1.557,0.0344491891054716
BWA,2024,MAN,6,2.377,0.05259198619377392
BWA,2024,MAN,7,23.194,0.513175653251322
BWA,2024,MAN,8,6.493,0.14365997743213046
BWA,2024,MAN,9,5.783,0.127950970197137
BWA,2024,MEL,1,0.799,0.04395664851185564
BWA,2024,MEL,2,1.862,0.10243714584364857
BWA,2024,MEL,3,3.252,0.1789074104637729
BWA,2024,MEL,6,1.506,0.0828519557682786
BWA,2024,MEL,7,3.556,0.19563184243824613
BWA,2024,MEL,8,4.369,0.24035869505418936
BWA,2024,MEL,9,2.833,0.15585630192000882
BWA,2024,MKT,1,32.145,0.12557866979197188
BWA,2024,MKT,2,12.175,0.047563238597519285
BWA,2024,MKT,3,17.377,0.06788553569684538
BWA,2024,MKT,4,15.445,0.060337923625354034
BWA,2024,MKT,5,111.605,0.4359996093368493
BWA,2024,MKT,6,6.655,0.025998632678972556
BWA,2024,MKT,7,15.286,0.05971676921574372
BWA,2024,MKT,8,15.933,0.06224435980076179
BWA,2024,MKT,9,29.354,0.11467526125598201
BWA,2024,PUB,0,2.502,0.007956952315530367
BWA,2024,PUB,1,9.643,0.03066702285318119
BWA,2024,PUB,2,55.708,0.17716462813491834
BWA,2024,PUB,3,33.667,0.10706903021860947
BWA,2024,PUB,4,12.393,0.03941267387944359
BWA,2024,PUB,5,51.984,0.16532142652699067
BWA,2024,PUB,6,16.157,0.05138308495684419
BWA,2024,PUB,7,7.648,0.024322450563219924
BWA,2024,PUB,8,7.056,0.022439750415020894
BWA,2024,PUB,9,117.684,0.3742629801362413
CHL,2025,AGR,1,13.482,0.024766471025874183
CHL,2025,AGR,2,11.823,0.021718883469730787
CHL,2025,AGR,3,20.733,0.03808657793943402
CHL,2025,AGR,4,9.932,0.018245111276441357
CHL,2025,AGR,5,18.37,0.033745740449881975
CHL,2025,AGR,6,148.133,0.27212072782048813
CHL,2025,AGR,7,22.733,0.04176058343207223
CHL,2025,AGR,8,37.805,0.0694478888245938
CHL,2025,AGR,9,261.354,0.48010801576148354
CHL,2025,CON,1,38.143,0.052928018560815256
CHL,2025,CON,2,45.58,0.06324775413580366
CHL,2025,CON,3,65.94,0.09149971276250315
CHL,2025,CON,4,17.426,0.024180679323618136
CHL,2025,CON,5,12.122,0.016820738824796226
CHL,2025,CON,6,1.078,0.0014958551767967608
CHL,2025,CON,7,381.199,0.5289596452131247
CHL,2025,CON,8,31.596,0.043843265460176674
CHL,2025,CON,9,127.574,0.17702433054236544
CHL,2025,MAN,1,53.716,0.05975103365194767
CHL,2025,MAN,2,56.007,0.06229942925282287
CHL,2025,MAN,3,77.6,0.08631841930506998
CHL,2025,MAN,4,41.214,0.045844424397411786
CHL,2025,MAN,5,85.476,0.0950792939242289
CHL,2025,MAN,6,4.632,0.0051524087399624245
CHL,2025,MAN,7,324.282,0.36071533052946786
CHL,2025,MAN,8,114.134,0.1269570421258358
CHL,2025,MAN,9,141.936,0.15788261807325277
CHL,2025,MEL,1,29.335,0.06894128651232531
CHL,2025,MEL,2,57.345,0.13476864070391323
CHL,2025,MEL,3,68.947,0.1620349371455699
CHL,2025,MEL,4,19.108,0.04490642927143385
CHL,2025,MEL,5,18.398,0.04323783157503872
CHL,2025,MEL,6,1.485,0.0034899543368264218
CHL,2025,MEL,7,79.294,0.18635181089852812
CHL,2025,MEL,8,94.06,0.2210539427083456
CHL,2025,MEL,9,57.535,0.13521516684801896
CHL,2025,MKT,1,236.203,0.05910073444615784
CHL,2025,MKT,2,505.234,0.12641541583794494
CHL,2025,MKT,3,420.297,0.10516319176943902
CHL,2025,MKT,4,266.018,0.06656079379134903
CHL,2025,MKT,5,1337.473,0.3346512813211774
CHL,2025,MKT,6,46.55,0.011647350746894186
CHL,2025,MKT,7,216.589,0.05419308380062438
CHL,2025,MKT,8,429.942,0.10757648281033685
CHL,2025,MKT,9,538.311,0.13469166547607642
CHL,2025,PUB,1,80.542,0.02931646362104298
CHL,2025,PUB,2,948.352,0.3451904212453546
CHL,2025,PUB,3,546.289,0.19884360451784097
CHL,2025,PUB,4,118.849,0.04325981953387471
CHL,2025,PUB,5,511.941,0.18634128408309159
CHL,2025,PUB,6,19.706,0.0071727823013616855
CHL,2025,PUB,7,80.828,0.029420564693720813
CHL,2025,PUB,8,38.306,0.013942991923067123
CHL,2025,PUB,9,402.517,0.14651206808064557
CIV,2022,AGR,0,2.442,0.0004399986522563806
CIV,2022,AGR,3,5.1,0.0009189161042209422
CIV,2022,AGR,4,6.897,0.0012426988962376154
CIV,2022,AGR,5,21.354,0.0038475557822615684
CIV,2022,AGR,6,5340.186,0.9621927284186699
CIV,2022,AGR,7,10.763,0.0019392733391627452
CIV,2022,AGR,8,2.62,0.00047207062608997424
CIV,2022,AGR,9,160.655,0.02894675818110107
CIV,2022,CON,2,9.223,0.026103667476126594
CIV,2022,CON,3,5.545,0.015693899615648047
CIV,2022,CON,4,8.071,0.022843185536139836
CIV,2022,CON,5,16.237,0.04595524762115011
CIV,2022,CON,6,5.509,0.015592009555023463
CIV,2022,CON,7,236.694,0.6699101669298826
CIV,2022,CON,8,3.898,0.011032429342073236
CIV,2022,CON,9,68.145,0.19286939392395605
CIV,2022,MAN,0,3.493,0.003224424763729883
CIV,2022,MAN,2,12.486,0.011525956942436681
CIV,2022,MAN,3,8.415,0.007767974344914677
CIV,2022,MAN,4,23.593,0.021778944589372785
CIV,2022,MAN,5,471.221,0.4349890242168793
CIV,2022,MAN,6,22.93,0.021166922368258297
CIV,2022,MAN,7,457.689,0.42249749375515794
CIV,2022,MAN,8,12.295,0.011349642848571118
CIV,2022,MAN,9,71.172,0.06569961617067943
CIV,2022,MEL,2,8.149,0.08646887799494916
CIV,2022,MEL,4,5.26,0.05581375607478618
CIV,2022,MEL,5,14.746,0.1564695146537637
CIV,2022,MEL,6,3.273,0.03472973833322723
CIV,2022,MEL,7,46.935,0.498026357674922
CIV,2022,MEL,8,6.926,0.07349164915854926
CIV,2022,MEL,9,8.953,0.09500010610980242
CIV,2022,MKT,0,8.683,0.0029500188729181614
CIV,2022,MKT,1,7.307,0.0024825276867917775
CIV,2022,MKT,2,22.731,0.007722777726627056
CIV,2022,MKT,3,34.111,0.011589092914212989
CIV,2022,MKT,4,71.948,0.024444081293183904
CIV,2022,MKT,5,2373.807,0.8064926235938317
CIV,2022,MKT,6,23.131,0.00785867632724519
CIV,2022,MKT,7,207.47,0.07048720667561106
CIV,2022,MKT,8,98.639,0.033512255165930496
CIV,2022,MKT,9,95.544,0.03246073974364768
CIV,2022,PUB,0,62.836,0.043266840644774804
CIV,2022,PUB,1,8.564,0.00589689387105881
CIV,2022,PUB,2,187.177,0.1288840383119074
CIV,2022,PUB,3,226.64,0.1560569858637049
CIV,2022,PUB,4,169.555,0.11675009812089873
CIV,2022,PUB,5,523.891,0.3607344263198121
CIV,2022,PUB,6,6.282,0.004325582356140991
CIV,2022,PUB,7,69.578,0.04790916414765646
CIV,2022,PUB,9,197.767,0.13617597036404575
CMR,2021,AGR,1,317.401,0.07905704717628495
CMR,2021,AGR,2,5.679,0.0014145039584441204
CMR,2021,AGR,4,3.469,0.0008640454713581006
CMR,2021,AGR,5,4.007,0.0009980484876713487
CMR,2021,AGR,6,3672.732,0.9147902715802766
CMR,2021,AGR,7,6.106,0.0015208595122838174
CMR,2021,AGR,9,5.441,0.0013552238136810104
CMR,2021,CON,1,34.787,0.09453579979183482
CMR,2021,CON,2,24.689,0.06709386727974846
CMR,2021,CON,3,11.169,0.030352440505792486
CMR,2021,CON,4,4.689,0.012742644241352042
CMR,2021,CON,7,286.311,0.7780676509673159
CMR,2021,CON,8,6.332,0.01720759721395631
CMR,2021,MAN,1,219.637,0.24755613313931932
CMR,2021,MAN,2,12.04,0.01357046327803332
CMR,2021,MAN,3,10.768,0.012136773137696247
CMR,2021,MAN,4,24.049,0.027105985994470377
CMR,2021,MAN,5,53.094,0.059843037980390465
CMR,2021,MAN,6,26.266,0.02960479970604844
CMR,2021,MAN,7,505.374,0.5696145605209977
CMR,2021,MAN,8,19.323,0.02177924102337524
CMR,2021,MAN,9,16.67,0.01878900521966906
CMR,2021,MEL,1,14.49,0.19979592962329712
CMR,2021,MEL,2,7.793,0.10745408416524185
CMR,2021,MEL,3,5.499,0.07582317577629474
CMR,2021,MEL,4,8.146,0.11232143842038499
CMR,2021,MEL,5,3.302,0.045529755667089514
CMR,2021,MEL,7,23.112,0.3186807125916938
CMR,2021,MEL,8,6.836,0.09425845237438642
CMR,2021,MEL,9,3.346,0.046136451381611605
CMR,2021,MKT,1,901.218,0.37031415260484424
CMR,2021,MKT,2,57.417,0.023592879525389354
CMR,2021,MKT,3,67.799,0.027858885677445232
CMR,2021,MKT,4,117.537,0.04829643277732533
CMR,2021,MKT,5,676.517,0.2779835950655351
CMR,2021,MKT,6,3.995,0.0016415617970972093
CMR,2021,MKT,7,151.361,0.06219485235805524
CMR,2021,MKT,8,326.521,0.13416881090112087
CMR,2021,MKT,9,131.293,0.053948829293187464
CMR,2021,PUB,0,74.729,0.053975091530643726
CMR,2021,PUB,1,187.609,0.13550580025120823
CMR,2021,PUB,2,328.418,0.23720900333620082
CMR,2021,PUB,3,281.888,0.20360142115363644
CMR,2021,PUB,4,83.302,0.06016717840042934
CMR,2021,PUB,5,49.811,0.03597737537278559
CMR,2021,PUB,6,7.994,0.005773888071511273
CMR,2021,PUB,7,49.802,0.035970874873330554
CMR,2021,PUB,8,13.003,0.009391777157100462
CMR,2021,PUB,9,307.953,0.22242758985315372
COD,2016,AGR,0,73.839,0.0031734494551920616
COD,2016,AGR,1,2.461,0.00010576875511894342
COD,2016,AGR,3,5.419,0.00023289755546101356
COD,2016,AGR,5,53.644,0.002305509589435433
COD,2016,AGR,6,21663.839,0.9310675668944397
COD,2016,AGR,7,13.99,0.00060126163515401
COD,2016,AGR,9,1454.549,0.06251354611519871
COD,2016,CON,0,23.095,0.04556296250993823
COD,2016,CON,1,9.86,0.019452297482052
COD,2016,CON,2,44.111,0.08702437061164257
COD,2016,CON,3,13.768,0.027162193887717238
COD,2016,CON,5,17.703,0.03492535723374914
COD,2016,CON,7,274.936,0.5424073895056236
