task_id,Low income,Lower middle income,Upper middle income,High income
1106,both,both,sub_only,sub_only
1107,non_exposed,non_exposed,both,both
1109,non_exposed,non_exposed,non_exposed,non_exposed
1112,non_exposed,both,both,both
1113,non_exposed,non_exposed,non_exposed,non_exposed
1114,both,both,both,sub_only
1115,non_exposed,non_exposed,non_exposed,non_exposed
1116,non_exposed,non_exposed,both,aug_only
1117,both,sub_only,both,sub_only
1118,non_exposed,non_exposed,both,both
1119,non_exposed,both,sub_only,both
1120,non_exposed,both,both,both
1121,non_exposed,both,both,both
1122,non_exposed,non_exposed,both,aug_only
1123,sub_only,sub_only,sub_only,sub_only
1124,non_exposed,non_exposed,non_exposed,non_exposed
1125,non_exposed,non_exposed,non_exposed,both
1126,both,sub_only,sub_only,sub_only
1127,non_exposed,non_exposed,non_exposed,non_exposed
1128,both,sub_only,sub_only,sub_only
1129,non_exposed,non_exposed,non_exposed,non_exposed
1131,non_exposed,non_exposed,non_exposed,non_exposed
1132,non_exposed,non_exposed,non_exposed,non_exposed
1134,non_exposed,non_exposed,non_exposed,non_exposed
1135,non_exposed,both,both,both
1136,non_exposed,non_exposed,non_exposed,non_exposed
1137,non_exposed,both,both,both
1138,non_exposed,non_exposed,both,aug_only
1139,non_exposed,non_exposed,non_exposed,aug_only
1142,both,aug_only,both,both
1143,sub_only,sub_only,sub_only,sub_only
1144,non_exposed,both,both,both
1145,both,both,both,both
1146,non_exposed,both,both,aug_only
1147,non_exposed,non_exposed,both,aug_only
1148,both,both,both,both
1149,non_exposed,non_exposed,non_exposed,non_exposed
1150,non_exposed,both,both,both
1151,sub_only,sub_only,sub_only,sub_only
1152,non_exposed,both,both,both
1153,aug_only,both,both,both
1154,non_exposed,non_exposed,both,both
1155,sub_only,sub_only,sub_only,sub_only
1156,non_exposed,non_exposed,non_exposed,non_exposed
1158,non_exposed,both,both,sub_only
1159,non_exposed,non_exposed,non_exposed,non_exposed
1160,non_exposed,non_exposed,non_exposed,non_exposed
1209,non_exposed,non_exposed,non_exposed,non_exposed
1210,non_exposed,non_exposed,both,both
1211,non_exposed,non_exposed,non_exposed,non_exposed
1212,sub_only,sub_only,sub_only,sub_only
1213,non_exposed,both,both,both
1214,non_exposed,non_exposed,both,aug_only
1216,non_exposed,non_exposed,non_exposed,aug_only
1219,non_exposed,non_exposed,non_exposed,non_exposed
1221,both,both,aug_only,both
1222,non_exposed,both,both,both
1223,non_exposed,non_exposed,non_exposed,non_exposed
1225,non_exposed,non_exposed,both,aug_only
1226,non_exposed,non_exposed,non_exposed,non_exposed
1227,both,non_exposed,sub_only,both
1229,non_exposed,non_exposed,non_exposed,non_exposed
1251,both,both,both,sub_only
1252,non_exposed,both,both,both
1253,non_exposed,both,sub_only,both
1254,both,both,both,sub_only
1255,sub_only,sub_only,sub_only,sub_only
1256,sub_only,sub_only,sub_only,sub_only
1257,sub_only,sub_only,sub_only,both
1259,both,both,sub_only,sub_only
1261,both,both,sub_only,sub_only
1262,both,both,both,both
1263,non_exposed,both,both,both
1264,both,aug_only,both,both
1265,both,sub_only,sub_only,sub_only
1266,non_exposed,non_exposed,both,both
1267,both,both,both,both
1268,both,both,sub_only,both
1269,aug_only,both,both,both
1270,both,both,both,both
1271,non_exposed,non_exposed,non_exposed,non_exposed
1272,aug_only,both,aug_only,both
1273,both,both,both,both
1274,both,both,both,both
1275,sub_only,sub_only,both,both
1277,sub_only,sub_only,sub_only,sub_only
1278,non_exposed,non_exposed,non_exposed,non_exposed
1279,non_exposed,both,both,aug_only
1280,non_exposed,non_exposed,non_exposed,non_exposed
1281,non_exposed,non_exposed,non_exposed,non_exposed
1282,both,both,both,both
1283,sub_only,sub_only,sub_only,sub_only
1284,non_exposed,non_exposed,both,non_exposed
1285,sub_only,both,sub_only,sub_only
1288,both,both,aug_only,both
1289,non_exposed,non_exposed,non_exposed,non_exposed
1290,non_exposed,non_exposed,both,aug_only
1291,sub_only,sub_only,sub_only,sub_only
1292,non_exposed,non_exposed,aug_only,aug_only
1293,non_exposed,non_exposed,non_exposed,both
1295,non_exposed,both,both,both
1296,both,both,both,both
1297,non_exposed,both,both,both
1298,non_exposed,non_exposed,non_exposed,non_exposed
1299,non_exposed,non_exposed,both,both
1300,both,both,both,both
1301,sub_only,both,both,both
1302,non_exposed,non_exposed,aug_only,aug_only
1303,non_exposed,both,both,both
1305,sub_only,sub_only,sub_only,both
1306,non_exposed,both,both,both
1309,both,both,sub_only,both
1311,sub_only,sub_only,sub_only,sub_only
1312,non_exposed,non_exposed,aug_only,aug_only
1313,both,aug_only,both,both
1314,non_exposed,both,both,both
1315,both,both,both,both
1317,sub_only,sub_only,sub_only,sub_only
1318,both,both,both,both
1319,both,both,both,both
1320,both,sub_only,both,sub_only
1321,sub_only,sub_only,sub_only,sub_only
1322,non_exposed,non_exposed,aug_only,aug_only
1323,non_exposed,both,both,both
1324,non_exposed,non_exposed,non_exposed,both
1325,both,both,both,both
1327,non_exposed,sub_only,non_exposed,sub_only
1328,non_exposed,both,aug_only,aug_only
1329,non_exposed,both,both,both
1330,sub_only,sub_only,sub_only,sub_only
1332,sub_only,sub_only,both,both
1333,non_exposed,both,both,aug_only
1335,non_exposed,non_exposed,non_exposed,non_exposed
1337,non_exposed,non_exposed,both,non_exposed
1339,non_exposed,non_exposed,non_exposed,aug_only
1340,non_exposed,both,both,both
1344,non_exposed,both,both,both
1345,non_exposed,non_exposed,non_exposed,aug_only
1346,sub_only,sub_only,sub_only,sub_only
1347,non_exposed,non_exposed,non_exposed,non_exposed
1348,non_exposed,aug_only,both,aug_only
1349,both,both,both,both
1350,non_exposed,non_exposed,aug_only,aug_only
1351,both,sub_only,sub_only,sub_only
1353,non_exposed,aug_only,non_exposed,non_exposed
1355,non_exposed,non_exposed,non_exposed,non_exposed
1356,non_exposed,both,both,both
1357,non_exposed,both,both,both
1358,both,both,both,sub_only
1361,non_exposed,non_exposed,both,both
1363,both,both,sub_only,sub_only
1364,non_exposed,both,both,both
1365,non_exposed,both,both,both
1366,non_exposed,both,both,both
1368,both,both,both,both
1370,non_exposed,non_exposed,both,both
1371,non_exposed,non_exposed,both,both
1372,sub_only,sub_only,sub_only,sub_only
1373,non_exposed,non_exposed,non_exposed,non_exposed
1374,non_exposed,non_exposed,non_exposed,non_exposed
1375,non_exposed,non_exposed,non_exposed,aug_only
1376,non_exposed,non_exposed,both,both
1377,non_exposed,non_exposed,both,both
1378,non_exposed,both,both,both
1379,non_exposed,both,both,aug_only
1380,non_exposed,non_exposed,both,both
1381,non_exposed,non_exposed,non_exposed,non_exposed
1383,sub_only,both,sub_only,sub_only
1387,non_exposed,non_exposed,non_exposed,aug_only
1388,non_exposed,both,sub_only,sub_only
1389,both,both,both,sub_only
1390,non_exposed,non_exposed,both,both
1393,non_exposed,both,aug_only,both
1394,both,both,both,both
1395,both,both,both,sub_only
1398,non_exposed,aug_only,both,aug_only
1399,non_exposed,both,both,both
1400,non_exposed,non_exposed,non_exposed,non_exposed
1402,non_exposed,non_exposed,non_exposed,aug_only
1405,non_exposed,non_exposed,non_exposed,aug_only
1406,non_exposed,both,both,both
1407,non_exposed,non_exposed,both,both
1408,sub_only,sub_only,sub_only,sub_only
1409,both,both,sub_only,sub_only
1410,both,both,both,both
1411,non_exposed,both,both,both
1412,non_exposed,non_exposed,non_exposed,non_exposed
1413,non_exposed,non_exposed,aug_only,both
1418,non_exposed,aug_only,both,aug_only
1419,non_exposed,non_exposed,both,both
1420,both,both,both,both
1421,non_exposed,non_exposed,aug_only,aug_only
1423,non_exposed,aug_only,both,both
1427,non_exposed,both,both,aug_only
1429,non_exposed,aug_only,both,both
1430,non_exposed,non_exposed,non_exposed,non_exposed
1431,non_exposed,non_exposed,non_exposed,non_exposed
1447,both,both,both,both
1448,non_exposed,non_exposed,non_exposed,non_exposed
1449,non_exposed,non_exposed,both,aug_only
1450,both,both,both,both
1451,both,both,both,both
1452,non_exposed,non_exposed,aug_only,aug_only
1453,non_exposed,both,aug_only,aug_only
1454,sub_only,both,both,both
1455,both,both,sub_only,sub_only
1456,non_exposed,non_exposed,both,both
1457,sub_only,sub_only,sub_only,sub_only
1458,non_exposed,non_exposed,non_exposed,non_exposed
1459,non_exposed,both,both,both
1461,sub_only,sub_only,sub_only,sub_only
1462,both,both,both,both
1463,non_exposed,both,both,both
1464,both,both,both,sub_only
1465,both,both,sub_only,sub_only
1466,non_exposed,non_exposed,non_exposed,non_exposed
1467,non_exposed,non_exposed,non_exposed,both
1468,non_exposed,non_exposed,both,aug_only
1469,non_exposed,both,both,both
1470,non_exposed,non_exposed,non_exposed,non_exposed
1471,non_exposed,both,both,both
1472,non_exposed,both,both,both
1475,both,both,both,sub_only
1476,non_exposed,non_exposed,both,both
1477,non_exposed,both,aug_only,both
1482,both,both,both,both
1483,non_exposed,both,sub_only,sub_only
1487,non_exposed,both,both,both
1488,both,both,both,both
1489,non_exposed,non_exposed,both,non_exposed
1492,non_exposed,non_exposed,aug_only,non_exposed
1493,non_exposed,both,both,both
1494,non_exposed,both,sub_only,both
1496,non_exposed,aug_only,aug_only,aug_only
1497,non_exposed,non_exposed,non_exposed,aug_only
1498,non_exposed,non_exposed,non_exposed,non_exposed
1499,non_exposed,non_exposed,non_exposed,non_exposed
1501,non_exposed,non_exposed,non_exposed,non_exposed
1502,non_exposed,non_exposed,both,both
1504,non_exposed,non_exposed,non_exposed,non_exposed
1509,non_exposed,non_exposed,non_exposed,non_exposed
1510,both,both,both,both
1511,non_exposed,aug_only,both,aug_only
1513,non_exposed,non_exposed,both,sub_only
1517,non_exposed,non_exposed,both,aug_only
1519,non_exposed,non_exposed,non_exposed,aug_only
1520,non_exposed,both,both,both
1522,non_exposed,non_exposed,both,both
1523,sub_only,sub_only,sub_only,sub_only
1524,aug_only,both,both,both
1525,non_exposed,non_exposed,aug_only,non_exposed
1526,non_exposed,non_exposed,both,both
1528,non_exposed,non_exposed,non_exposed,non_exposed
1529,non_exposed,non_exposed,non_exposed,non_exposed
1530,non_exposed,aug_only,both,aug_only
1531,non_exposed,non_exposed,non_exposed,non_exposed
1533,non_exposed,non_exposed,non_exposed,non_exposed
1534,non_exposed,non_exposed,non_exposed,aug_only
1535,both,both,sub_only,sub_only
1536,non_exposed,both,both,both
1537,both,sub_only,sub_only,sub_only
1538,non_exposed,both,both,both
1539,non_exposed,non_exposed,aug_only,both
1540,non_exposed,non_exposed,both,sub_only
1541,non_exposed,sub_only,sub_only,sub_only
1542,non_exposed,both,both,both
1543,both,both,both,sub_only
1545,non_exposed,non_exposed,aug_only,aug_only
1546,non_exposed,aug_only,non_exposed,aug_only
1547,non_exposed,non_exposed,non_exposed,aug_only
1549,both,both,both,both
1550,non_exposed,non_exposed,both,non_exposed
1552,non_exposed,non_exposed,non_exposed,both
1553,non_exposed,non_exposed,non_exposed,sub_only
1554,non_exposed,non_exposed,aug_only,aug_only
1555,non_exposed,non_exposed,non_exposed,both
1556,non_exposed,both,both,both
1558,non_exposed,sub_only,sub_only,both
1559,both,both,both,sub_only
1560,non_exposed,non_exposed,non_exposed,non_exposed
1561,sub_only,sub_only,sub_only,sub_only
1562,non_exposed,both,both,both
1563,non_exposed,non_exposed,non_exposed,non_exposed
1564,sub_only,sub_only,sub_only,sub_only
1566,non_exposed,both,sub_only,sub_only
1567,non_exposed,both,both,both
1570,non_exposed,non_exposed,aug_only,aug_only
1571,non_exposed,non_exposed,non_exposed,non_exposed
1573,non_exposed,non_exposed,non_exposed,both
1575,non_exposed,sub_only,both,both
1577,non_exposed,non_exposed,non_exposed,non_exposed
1578,aug_only,sub_only,both,both
1580,non_exposed,non_exposed,non_exposed,non_exposed
1582,non_exposed,non_exposed,non_exposed,non_exposed
1583,non_exposed,non_exposed,non_exposed,aug_only
1584,non_exposed,non_exposed,non_exposed,non_exposed
1587,non_exposed,non_exposed,non_exposed,non_exposed
1589,non_exposed,non_exposed,non_exposed,non_exposed
1591,sub_only,non_exposed,sub_only,sub_only
1592,non_exposed,non_exposed,non_exposed,non_exposed
1593,non_exposed,non_exposed,non_exposed,non_exposed
1594,non_exposed,both,aug_only,both
1595,non_exposed,non_exposed,non_exposed,non_exposed
1596,non_exposed,aug_only,both,both
1598,non_exposed,non_exposed,non_exposed,aug_only
1600,non_exposed,non_exposed,aug_only,aug_only
1601,non_exposed,non_exposed,non_exposed,non_exposed
1602,non_exposed,non_exposed,both,both
1603,non_exposed,non_exposed,non_exposed,non_exposed
1604,non_exposed,non_exposed,non_exposed,aug_only
1605,non_exposed,non_exposed,non_exposed,non_exposed
1606,non_exposed,non_exposed,non_exposed,non_exposed
1607,non_exposed,non_exposed,aug_only,aug_only
1608,non_exposed,non_exposed,non_exposed,non_exposed
1610,non_exposed,non_exposed,both,both
1612,non_exposed,non_exposed,non_exposed,non_exposed
1614,sub_only,sub_only,sub_only,sub_only
1615,both,sub_only,both,both
1617,non_exposed,non_exposed,non_exposed,non_exposed
1618,non_exposed,non_exposed,non_exposed,non_exposed
1619,non_exposed,non_exposed,non_exposed,non_exposed
1620,non_exposed,non_exposed,non_exposed,non_exposed
1621,non_exposed,non_exposed,both,both
1622,non_exposed,non_exposed,non_exposed,both
1623,non_exposed,non_exposed,non_exposed,non_exposed
1624,non_exposed,both,non_exposed,non_exposed
1625,non_exposed,non_exposed,non_exposed,non_exposed
1627,aug_only,both,both,both
1628,non_exposed,non_exposed,non_exposed,non_exposed
1629,non_exposed,non_exposed,non_exposed,non_exposed
1631,non_exposed,non_exposed,both,aug_only
1632,non_exposed,non_exposed,both,both
1633,both,both,both,both
1636,non_exposed,both,both,both
1638,non_exposed,non_exposed,sub_only,both
1639,non_exposed,sub_only,both,both
1641,non_exposed,sub_only,sub_only,sub_only
1642,non_exposed,non_exposed,both,both
1644,both,both,both,both
1646,non_exposed,non_exposed,non_exposed,aug_only
1647,non_exposed,non_exposed,non_exposed,non_exposed
1648,non_exposed,non_exposed,non_exposed,non_exposed
1649,non_exposed,non_exposed,non_exposed,non_exposed
1651,non_exposed,non_exposed,non_exposed,non_exposed
1652,non_exposed,non_exposed,non_exposed,non_exposed
1653,non_exposed,non_exposed,both,both
1654,aug_only,aug_only,both,aug_only
1655,non_exposed,non_exposed,both,both
1656,non_exposed,non_exposed,both,both
1657,non_exposed,both,both,non_exposed
1688,sub_only,sub_only,sub_only,sub_only
1689,sub_only,sub_only,sub_only,sub_only
1690,non_exposed,non_exposed,non_exposed,both
1696,non_exposed,non_exposed,non_exposed,non_exposed
1697,non_exposed,non_exposed,non_exposed,non_exposed
1698,non_exposed,sub_only,both,sub_only
1699,non_exposed,sub_only,sub_only,sub_only
1700,sub_only,sub_only,sub_only,sub_only
1702,sub_only,sub_only,sub_only,sub_only
1703,both,both,both,sub_only
1704,sub_only,sub_only,sub_only,sub_only
1705,sub_only,sub_only,sub_only,sub_only
1706,sub_only,both,sub_only,both
1707,sub_only,sub_only,sub_only,sub_only
1710,non_exposed,sub_only,both,both
1714,sub_only,sub_only,sub_only,sub_only
1717,both,both,both,both
1718,both,sub_only,sub_only,sub_only
1720,non_exposed,both,both,both
1721,non_exposed,non_exposed,non_exposed,non_exposed
1722,non_exposed,non_exposed,non_exposed,non_exposed
1723,non_exposed,both,both,both
1724,non_exposed,non_exposed,non_exposed,non_exposed
1726,sub_only,sub_only,sub_only,sub_only
1727,non_exposed,non_exposed,non_exposed,both
1728,non_exposed,non_exposed,non_exposed,non_exposed
1729,non_exposed,non_exposed,both,sub_only
1730,non_exposed,non_exposed,both,both
1731,non_exposed,non_exposed,non_exposed,non_exposed
1732,non_exposed,non_exposed,non_exposed,non_exposed
1734,non_exposed,both,both,both
1735,non_exposed,non_exposed,non_exposed,non_exposed
1736,non_exposed,non_exposed,aug_only,aug_only
1737,non_exposed,both,aug_only,both
1738,non_exposed,aug_only,aug_only,aug_only
1739,non_exposed,non_exposed,both,non_exposed
1740,non_exposed,both,sub_only,both
1741,both,non_exposed,aug_only,aug_only
1745,non_exposed,non_exposed,aug_only,both
1746,non_exposed,non_exposed,non_exposed,aug_only
1747,non_exposed,non_exposed,non_exposed,non_exposed
1748,non_exposed,both,both,both
1750,non_exposed,non_exposed,non_exposed,non_exposed
1751,non_exposed,both,aug_only,aug_only
1752,non_exposed,non_exposed,both,both
1754,non_exposed,non_exposed,non_exposed,aug_only
1755,both,both,both,sub_only
1758,non_exposed,non_exposed,non_exposed,non_exposed
1760,non_exposed,non_exposed,non_exposed,non_exposed
1761,both,both,sub_only,sub_only
1764,non_exposed,non_exposed,aug_only,both
1765,non_exposed,non_exposed,non_exposed,non_exposed
1767,non_exposed,non_exposed,non_exposed,aug_only
1768,non_exposed,non_exposed,aug_only,both
1769,non_exposed,non_exposed,aug_only,aug_only
1770,non_exposed,non_exposed,aug_only,both
1771,non_exposed,non_exposed,non_exposed,aug_only
1772,non_exposed,non_exposed,non_exposed,non_exposed
1773,non_exposed,non_exposed,aug_only,aug_only
1774,sub_only,both,both,sub_only
1775,both,both,both,both
1776,both,both,both,both
1778,both,both,sub_only,both
1779,both,aug_only,both,aug_only
1780,sub_only,sub_only,both,sub_only
1781,non_exposed,both,both,both
1782,non_exposed,both,both,both
1783,non_exposed,both,both,aug_only
1784,non_exposed,non_exposed,non_exposed,non_exposed
