iso3,nace_r2,n_isic2_matched,ai_any_pct,year_used,atlas_exposure,atlas_substitution_share,atlas_augmentation_share,atlas_ai_material_share,atlas_llm_like_share,atlas_physical_share
SWE,L68,1,28.97,2024.0,1.6953785488080242,0.12603136915951801,0.033408128907031646,0.5619727239670906,0.39796581074098375,0.025982006601383698
SVK,L68,1,3.68,2024.0,1.7914842023038808,0.1633988403628922,0.11591088629439364,0.697055226498247,0.43155900711032485,0.0
TUR,L68,1,5.09,2024.0,1.6339433694242698,0.11611933350673886,0.0,0.6178495233917324,0.4434548059170864,0.0
AUT,L_M,8,37.03,2024.0,1.547200027122623,0.13790399098692882,0.08090872573787268,0.48572140747933834,0.3585489829160706,0.07903102004942134
BEL,L_M,8,25.08,2023.0,1.5727960297155155,0.1502711988419968,0.07264084040758587,0.5146847719733632,0.347927014251706,0.09303371665000357
BGR,L_M,8,7.02,2023.0,1.5554408546315668,0.13418205404148287,0.13414169049070956,0.5755085995500384,0.39580750237001605,0.07463898518521012
CZE,L_M,8,19.94,2024.0,1.5477979312842336,0.15526277371294794,0.07468692073126948,0.5144134943820868,0.33339020831452143,0.08206660128523181
DEU,L_M,8,39.4,2024.0,1.530023177926761,0.14030940104347212,0.06615554913801279,0.5039531045952266,0.31375624114978296,0.08127492564792993
DNK,L_M,8,42.77,2024.0,1.6197355298064928,0.16944788655681214,0.05257816610903721,0.4917200517597061,0.32414379588112496,0.08476927230833343
GRC,L_M,8,19.35,2024.0,1.4610414247584496,0.1404977430199893,0.06492287736415173,0.4795257604477523,0.34100543198829303,0.07929060165398032
ESP,L_M,8,24.34,2024.0,1.5490030958413137,0.150437322064498,0.06685397561052867,0.495370086886756,0.35143576792805314,0.07710498785372975
FIN,L_M,8,46.43,2024.0,1.5654109029603913,0.1576646934114569,0.059542217110629264,0.4950140234254584,0.34932813151461617,0.0769388941169634
FRA,L_M,8,17.06,2024.0,1.5573882826750007,0.1437064828580257,0.07409745912563148,0.5079502482511282,0.32496946984568553,0.0898931290583802
HRV,L_M,8,16.44,2024.0,1.537235099459812,0.13820279671014202,0.13625955230724573,0.5812405236766205,0.3677601140553997,0.07705069580734009
HUN,L_M,8,14.46,2024.0,1.4801751290424061,0.14981807209624387,0.025731009489965963,0.47241301338037683,0.2976800103890289,0.07618563419218025
IRL,L_M,8,26.14,2024.0,1.5310958399497836,0.14871342445619756,0.061519715290062414,0.5058934832894986,0.3441361244095148,0.09122812283561328
ITA,L_M,8,18.57,2024.0,1.463195016885678,0.12964503679359923,0.048333642990729675,0.46939304635621176,0.33336858578514705,0.0650070134860427
NLD,L_M,8,38.63,2024.0,1.5804944670050236,0.16091972210200803,0.051716934705588455,0.5207715604665561,0.3350415448465718,0.08669913684154815
NOR,L_M,8,39.82,2024.0,1.624903346850569,0.16146847229349415,0.054063220340513085,0.5035384513328944,0.3593964397049663,0.08823734993716689
POL,L_M,8,11.57,2024.0,1.4848114273792237,0.14259383557392885,0.05686276074550213,0.49245418052413753,0.32876942405229787,0.07167989159144551
PRT,L_M,8,10.15,2023.0,1.5116381215675179,0.14304089137193954,0.05713338881158291,0.48483566991235366,0.34528011371355405,0.08000679253524409
ROU,L_M,8,8.12,2024.0,1.4790867097353482,0.1466770671573993,0.05334436157707981,0.477686323473829,0.33661667317429256,0.08136109642926057
SRB,L_M,8,10.83,2024.0,1.4930326470353328,0.13350115431192305,0.11828495855436848,0.5125595341637404,0.37550685495290725,0.06521621049312024
SWE,L_M,8,48.76,2024.0,1.575392448886831,0.16377337957044896,0.05934123338091826,0.4985817583844295,0.3428734721328539,0.08164723799348311
SVK,L_M,8,13.76,2024.0,1.6026319792222938,0.1609570175331727,0.17033456388464166,0.5878515453231594,0.36786943752207857,0.08124815532252383
TUR,L_M,8,6.07,2024.0,1.4530485995491698,0.13995840317533845,0.05370220252038918,0.49613818390406383,0.33685540630331967,0.08710167354932424
AUT,M,7,39.59,2024.0,1.508145018019013,0.13790485137654618,0.0825651172067077,0.4621887011911144,0.3521649911778235,0.09032116577076724
BEL,M,7,42.92,2024.0,1.5409974171792664,0.1481540356718635,0.06470893157776118,0.5018921887393801,0.33879304838327073,0.10632424760000407
BGR,M,7,14.17,2024.0,1.523024384542341,0.13507737097998257,0.13163218818468067,0.5586958312912319,0.39191173434687504,0.08530169735452585
CZE,M,7,22.09,2024.0,1.5199200897731469,0.15388694629045493,0.07871739958156142,0.4958408736754408,0.3277651161785829,0.09379040146883634
DEU,M,7,42.29,2024.0,1.5172978830019592,0.13827602278804102,0.06889296992688668,0.49403934175130787,0.3107912294117466,0.08917391408315083
DNK,M,7,44.9,2024.0,1.5911586962554747,0.16581119050285423,0.05178394946631197,0.48315933460234206,0.3306929597959551,0.09687916835238108
GRC,M,7,21.02,2024.0,1.433464979670963,0.1418329432860974,0.06881096264989993,0.4625092078009686,0.32666801569810744,0.0906178304616918
ESP,M,7,26.07,2024.0,1.5150024119351007,0.15708109453020946,0.0764045435548899,0.4717272817279548,0.33329118024775367,0.0881199861185483
FIN,M,7,48.46,2024.0,1.5315579352823974,0.1606783676612884,0.05814625020414379,0.4757801195823097,0.3354755063269086,0.08421844947633193
FRA,M,7,17.47,2024.0,1.5296317711666698,0.14581639307856503,0.07796943848416517,0.48635076991134,0.31932807671710844,0.0990232894093797
HRV,M,7,17.22,2024.0,1.4990313984949855,0.13669224040153444,0.12907019451022794,0.5617673392547817,0.3631461061009669,0.08805793806553153
HUN,M,7,17.3,2024.0,1.443043840678486,0.1509688820575962,0.029406867988532533,0.45082550917573905,0.29789342695865967,0.08335758099086547
IRL,M,7,27.25,2024.0,1.5040476008151362,0.15656904036008304,0.07030824604578562,0.4881166935613946,0.33218545235073516,0.10054899658336036
ITA,M,7,19.56,2024.0,1.4310910441452633,0.12968874534136687,0.05191924774327201,0.45428028120795755,0.3337120224321804,0.0742937296983345
NLD,M,7,39.78,2024.0,1.5599657784789953,0.16240585738220345,0.05910506823495822,0.5076133825592588,0.3264630454054079,0.09908472781891217
NOR,M,7,42.94,2024.0,1.5890876991298764,0.16149002005185356,0.058673522050720454,0.48151249197292706,0.3631806105326762,0.10084268564247645
POL,M,7,14.45,2024.0,1.444332556350847,0.1479249158362374,0.061184154887254316,0.4732518525493245,0.3292072736521198,0.08191987610450917
PRT,M,7,10.68,2023.0,1.4775458472794283,0.14028164318175187,0.05498824803912265,0.46377852197169167,0.34170956147834824,0.08941418042439044
ROU,M,7,9.06,2024.0,1.4424020148806602,0.15085779064558738,0.05246009047122536,0.45057683340119475,0.3306553752806864,0.09298411020486923
SRB,M,7,11.71,2024.0,1.4587428187199676,0.13471338626804036,0.11502122334982492,0.49672261179487803,0.36507794701791607,0.07453281199213742
SWE,M,7,53.71,2024.0,1.5582515774695176,0.1691650953434391,0.06304596259147349,0.4895259061583351,0.3350031380459782,0.08959941390664018
SVK,M,7,17.12,2024.0,1.5756530902106385,0.16060818570035562,0.17810937496896279,0.572251019441004,0.35877092758090046,0.09285503465431295
TUR,M,7,6.22,2024.0,1.4272064895670125,0.143363984556567,0.06137394573758764,0.47875084969153975,0.32162692064421006,0.09954476977065631
AUT,M69-M71,3,34.0,2024.0,1.7010006262134807,0.17147561807515158,0.08858824680390254,0.5065040170231705,0.3417772517209074,0.03874068529954597
BEL,M69-M71,3,41.04,2024.0,1.71632546117477,0.17283440609925158,0.0609899639295978,0.5842949849084386,0.3149074871917132,0.05498567191733522
BGR,M69-M71,3,13.62,2024.0,1.7193807181507428,0.17417634822324857,0.11049347365548433,0.6419504796722438,0.3861863167644253,0.04286007117721843
CZE,M69-M71,3,19.93,2024.0,1.7282868095539798,0.19757154300625088,0.08711839809336049,0.5485347833978073,0.3215430783016309,0.04687533169818448
DEU,M69-M71,3,40.84,2024.0,1.6703715731701514,0.1777222753957539,0.042864758847716004,0.5339287001424292,0.2574096492469571,0.047105903421655236
DNK,M69-M71,3,43.9,2024.0,1.738149800349946,0.1972753854070393,0.04265848150842954,0.5393787264468685,0.3210693295825326,0.04286007117721843
GRC,M69-M71,3,20.67,2024.0,1.5751972578473348,0.1837386720566534,0.09205012279798586,0.5093904366752241,0.3013458690973934,0.05100074793757554
ESP,M69-M71,3,23.79,2024.0,1.7378060025291566,0.19656204692464777,0.074152375476581,0.5534452153091091,0.32858647382466416,0.051250744267101106
FRA,M69-M71,3,15.26,2024.0,1.7147576965736666,0.18775771449026005,0.09678429793521566,0.5409443561962928,0.31572959777659887,0.05077378245458732
HRV,M69-M71,3,15.24,2024.0,1.6966305935991997,0.18803884785513655,0.10899104386889964,0.6251034180315033,0.32707412302831235,0.03453367741023105
HUN,M69-M71,3,15.62,2024.0,1.6276744615413525,0.19285046069263456,0.01916561947890383,0.4946352285217661,0.27349663951551956,0.04251023054219294
IRL,M69-M71,3,25.63,2024.0,1.7096023872853892,0.19233868471317195,0.08131195209221181,0.5739331184070373,0.32279676737609164,0.05086914431078695
NLD,M69-M71,3,37.96,2024.0,1.7340749397622381,0.20642612267615834,0.061657937138987144,0.5798717081532513,0.2984613140659301,0.0468449951569781
NOR,M69-M71,3,39.31,2024.0,1.779134095786043,0.21209181592996665,0.055254795959534836,0.5445012136109144,0.3717251817952382,0.04286007117721843
POL,M69-M71,3,13.33,2024.0,1.6341160773997394,0.18391485245144548,0.07356747691285012,0.5362430889473152,0.33503615677547477,0.034485883354590456
PRT,M69-M71,3,10.5,2023.0,1.6996106196671572,0.1875678719019551,0.06977556069320115,0.5558248497473705,0.34793436442723386,0.04286495275065141
ROU,M69-M71,3,7.57,2024.0,1.625576676012069,0.19377252164846828,0.05059909833412072,0.5018493516676065,0.3566061589827125,0.050834373056995334
SRB,M69-M71,3,8.54,2024.0,1.6393700254374561,0.1760982780129007,0.10052050719036547,0.5500811629850045,0.3694144298095365,0.03839852632112908
SWE,M69-M71,3,52.88,2024.0,1.7577102666239366,0.2093185652893962,0.06818803907329855,0.566760599278108,0.3450464180366735,0.0427102600893769
SVK,M69-M71,3,15.26,2024.0,1.7595033847058446,0.19895343792904474,0.16582123302103993,0.615864926648996,0.33506515064885684,0.046857950449508114
TUR,M69-M71,3,5.3,2024.0,1.578596247469737,0.1679276227219564,0.049248558642621454,0.5227037195962824,0.28858116190453464,0.043078629066569764
BEL,M72,1,62.65,2024.0,1.122867041098962,0.033231155451266384,0.08749398336370848,0.3916080149262321,0.3571263059413862,0.038294891140467115
BGR,M72,1,21.18,2024.0,1.1408610461941506,0.03410923023375021,0.20168127560062074,0.4860186917127591,0.38384203607490847,0.025636583405282538
CZE,M72,1,32.88,2024.0,1.165924540797519,0.03379136473987639,0.08810266478055598,0.44772077130129156,0.3300488888530133,0.025386701821664286
DEU,M72,1,45.2,2024.0,1.2233742780361072,0.044899556594635494,0.13384384180141023,0.47260429028382095,0.36916638749747877,0.012999609016873838
DNK,M72,1,58.73,2024.0,1.0783605728554795,0.022419566414118464,0.07760205848962268,0.3794560820482237,0.3171650792886594,0.025636583405282538
GRC,M72,1,22.32,2024.0,1.0446953917519963,0.04460295377702431,0.05588165681720147,0.4064784399807621,0.3138595536284811,0.025636583405282538
FRA,M72,1,30.13,2024.0,1.104890350214962,0.03379136473987639,0.0883190764305512,0.44786372102567285,0.3290470808347394,0.012999609016873838
HRV,M72,1,69.15,2024.0,1.1184349174848098,0.044899556594635494,0.21929452970439253,0.4861499180643061,0.3707832831684775,0.025636583405282538
HUN,M72,1,27.29,2024.0,1.0209702465118413,0.055711145631783414,0.0551251164670339,0.3790345022966628,0.30254011946159626,0.012999609016873838
IRL,M72,1,45.52,2024.0,1.0640780139991055,0.04492081927089813,0.12130650645727895,0.37775823742185877,0.3295799168817991,0.025636583405282538
NLD,M72,1,38.87,2024.0,1.144460840593587,0.04492081927089813,0.09784785312621952,0.45933709564172376,0.3008277881720099,0.012999609016873838
NOR,M72,1,53.56,2024.0,1.1743103956635883,0.022419566414118464,0.07968375769971661,0.41970217472581234,0.3697512782751178,0.012999609016873838
PRT,M72,1,20.19,2023.0,0.9972114581248606,0.03379136473987639,0.021754533864442656,0.3543796347830585,0.28739399180424546,0.012999609016873838
ROU,M72,1,9.15,2024.0,0.9798052460587712,0.022419566414118464,0.03297056771485205,0.3554376808200186,0.2892380672726748,0.03950600954789426
SRB,M72,1,6.47,2024.0,1.1529234951587846,0.044899556594635494,0.2588118120217535,0.4355608954023863,0.3705268727413684,0.012999609016873838
SWE,M72,1,48.23,2024.0,1.1241752716148679,0.022419566414118464,0.1126356765624725,0.4347813112952204,0.32796391458721397,0.038023676210072986
SVK,M72,1,42.22,2024.0,1.2466130191756468,0.06890046706247681,0.32844226902520657,0.5543795003452285,0.35789327152977657,0.050745694593397055
TUR,M72,1,27.7,2024.0,1.0138299263965922,0.055869387392488604,0.12476516048125612,0.36654665100202616,0.3020436101175027,0.025636583405282538
BGR,M73-M75,3,14.32,2024.0,1.4540558303833364,0.12963444065212737,0.12942120690856365,0.4996668961030444,0.40032705135331365,0.1476316948482477
CZE,M73-M75,3,26.18,2024.0,1.4295518863175234,0.15023421009151855,0.06718797933676413,0.4591869980777908,0.3332258964973915,0.16350670445521223
DEU,M73-M75,3,49.84,2024.0,1.4621987278223845,0.12995525891146334,0.07327089038121616,0.46129500051601546,0.3447144235479586,0.15663335976673876
DNK,M73-M75,3,43.68,2024.0,1.6151002999610016,0.18214420362824768,0.0523033810830908,0.4615076936091886,0.3448258835118095,0.17464579384324322
GRC,M73-M75,3,21.92,2024.0,1.4213225641342468,0.1323372110185658,0.04988157111271349,0.4343049015334486,0.3562596496553636,0.1518953286712778
ESP,M73-M75,3,27.66,2024.0,1.4259599715252171,0.1549939881142958,0.06294743790475596,0.4252479325350576,0.3485461577633921,0.15002935367055362
FRA,M73-M75,3,25.93,2024.0,1.4860863194102423,0.14121674777976626,0.05570469971765266,0.4445861999216096,0.3196868876184078,0.17594735649500737
HRV,M73-M75,3,19.09,2024.0,1.4282976970608308,0.11594319421689868,0.11907456675350135,0.5236370675415519,0.3966723634844513,0.162389316940915
HUN,M73-M75,3,20.72,2024.0,1.399104417871168,0.1408398822311621,0.031075367005327436,0.43094612545607075,0.32074131690082086,0.14765758876420187
IRL,M73-M75,3,29.38,2024.0,1.4451493432835603,0.15801546970338912,0.04230511986219498,0.43908642076226384,0.34244264914835726,0.1751996532486264
NLD,M73-M75,3,46.52,2024.0,1.524358263157555,0.15754727145868372,0.04363793770050889,0.4514471526044444,0.36300986248935163,0.18001950008152567
NOR,M73-M75,3,52.58,2024.0,1.5373004036291391,0.15724504205298548,0.05508883625890737,0.43912720941731126,0.3524458166893003,0.18810632564960197
POL,M73-M75,3,17.64,2024.0,1.4177861732605452,0.14248616619297724,0.0359511609408339,0.43652535871513737,0.3320884848808936,0.14811496642083674
PRT,M73-M75,3,10.27,2024.0,1.415592537943222,0.12849217394217383,0.05127884010993747,0.4081984899255576,0.35358994842083025,0.161434931900635
ROU,M73-M75,3,12.82,2024.0,1.413426276689881,0.1507558010531961,0.060817590193787775,0.43101736599517526,0.31851036091466417,0.1529598809050681
SRB,M73-M75,3,32.96,2024.0,1.380055386522874,0.12326643774764828,0.08159174328530817,0.46375129940224885,0.3589251556518116,0.13117816532156693
SWE,M73-M75,3,58.29,2024.0,1.5034849902666487,0.1779268017072555,0.04137398145264878,0.4305394113262669,0.32730626587487105,0.15368048028942585
SVK,M73-M75,3,19.25,2024.0,1.501482819393763,0.1528321730176261,0.14028655223147105,0.5345942852649371,0.38276925652998556,0.15288856554608973
TUR,M73-M75,3,8.38,2024.0,1.4136089193877615,0.14796521211253696,0.05236892791799768,0.47219937934996836,0.36120044955945474,0.1806469725965341
AUT,N,6,19.57,2024.0,1.8665785590875752,0.30387076936539287,0.015825002317307216,0.5369816761927317,0.2055157740856152,0.2050387079394801
BEL,N,6,20.99,2024.0,1.9336970665647606,0.3272240331500767,0.03299418401978411,0.5645533458988079,0.19851328340973573,0.19630926913312519
BGR,N,6,3.9,2024.0,1.839955199290107,0.3204796178639401,0.051837962127818084,0.5487956868526143,0.22396181086406775,0.183756683259003
CZE,N,6,9.45,2024.0,1.8427715367539335,0.3060771906831903,0.020715846208442676,0.5184892805950273,0.19791245511121167,0.20144204009623679
DEU,N,6,18.91,2024.0,1.9205056253619468,0.3267323326786677,0.03159438948578076,0.5624548341985695,0.23324214265560048,0.21366983924189822
DNK,N,6,27.84,2024.0,1.988832552981896,0.3479690283941375,0.031155907251825325,0.556916010595912,0.2059145616040616,0.20555810560855084
GRC,N,6,14.4,2024.0,1.791795260069848,0.31936324867876126,0.027788356564162342,0.4916424246454943,0.20943084856217534,0.20632764788991612
ESP,N,6,8.82,2024.0,1.8694664439243684,0.3158277368372773,0.037593859173499805,0.5303917213814406,0.19618821428899,0.19138452960162025
FIN,N,6,24.78,2024.0,1.9446943301751858,0.33984190858497243,0.026590499604174044,0.5418855161430245,0.21984626608909977,0.19497518400542546
FRA,N,6,11.25,2024.0,1.8883161921924574,0.3205286052536385,0.020434678780895475,0.5608215857366159,0.202512276620291,0.19816570805579503
HRV,N,6,21.63,2024.0,1.816778176381202,0.30394493171259623,0.05578850510039592,0.5528198672786061,0.22346298032820722,0.1963317617719251
HUN,N,6,5.63,2024.0,1.8200709894766423,0.29700097614209126,0.016058415431144255,0.5192260922118903,0.22987586498806925,0.19087324461322677
IRL,N,6,24.8,2024.0,1.8689162098847756,0.3221085810998139,0.02418485754574573,0.5462685686787105,0.21846875318638667,0.1965930759373414
ITA,N,6,7.72,2024.0,1.828134448187609,0.3115066536344583,0.019178417228443146,0.5130283490404907,0.2178230158422423,0.20528100976727184
NLD,N,6,22.57,2024.0,1.908576696131684,0.32280395420273383,0.03183874336454309,0.5699349130002996,0.21079222766482456,0.20166475582322888
NOR,N,6,21.88,2024.0,1.9347017626057654,0.3581411462070229,0.030675932593963257,0.5383416105405069,0.21407139276129813,0.1982738368510052
POL,N,6,7.72,2024.0,1.871547848135785,0.3290064714562681,0.013841207042657183,0.5167239380508853,0.2088008285684143,0.1959606398158922
PRT,N,6,12.91,2024.0,1.8663028129153882,0.3040337878322513,0.021826317915695014,0.5096529619059691,0.22563662928028094,0.1975122949305198
ROU,N,6,5.3,2024.0,1.8083231113549465,0.30877182384307483,0.01696186340451126,0.48191880181429575,0.2187168074819776,0.20091646720216713
SRB,N,6,3.25,2024.0,1.7808702355525792,0.307008736245351,0.05803903542392952,0.5314790607792905,0.23171303462972234,0.18390641793681864
SWE,N,6,21.63,2024.0,1.9332069633260263,0.3532464668095776,0.02596274865564693,0.5578415737777086,0.21953834923046034,0.20699823028477626
SVK,N,6,18.37,2024.0,1.8686435459172428,0.31280058578414877,0.053387322675918635,0.5580317743435638,0.24463239635858122,0.19072012821289377
TUR,N,6,5.73,2024.0,1.8349263915764096,0.3419045914490351,0.02500063397734641,0.4887130721053909,0.20214625049881765,0.1987969637683468
AUT,N77-N82_X_N79,5,17.87,2024.0,1.7977376307172186,0.2714070560255516,0.01761925795987412,0.5400332265640089,0.19920544239024995,0.24427721777409075
BEL,N77-N82_X_N79,5,20.48,2024.0,1.8748058693035596,0.2913048965419063,0.035347211051201206,0.5796042863986466,0.18714501065270348,0.23380189120646483
BGR,N77-N82_X_N79,5,3.76,2024.0,1.7696022872141928,0.28469980770276065,0.056594210283178605,0.5426781616063929,0.22413068388637533,0.2205080199108036
CZE,N77-N82_X_N79,5,8.69,2024.0,1.7738224310662627,0.26427194274211774,0.023493480952467824,0.4999693972602854,0.195171524039297,0.24173044811548414
DEU,N77-N82_X_N79,5,18.43,2024.0,1.8566385953722897,0.28920461396059166,0.03654252256204237,0.5707074448025418,0.23477542499791154,0.24961211285514287
DNK,N77-N82_X_N79,5,25.64,2024.0,1.9220520178659597,0.3111623030419418,0.03582654687555549,0.5472779222197626,0.1960237166550983,0.24490049497697558
GRC,N77-N82_X_N79,5,13.35,2024.0,1.7127817840585826,0.2836446450218001,0.03197528305610027,0.47171208135871795,0.2019283805706687,0.24582394571461394
ESP,N77-N82_X_N79,5,8.16,2024.0,1.7781522052431817,0.2716171205908823,0.040895592551568015,0.5290323946453567,0.19487539782050617,0.2280049268892733
FRA,N77-N82_X_N79,5,10.68,2024.0,1.8126126182588778,0.2752654335174274,0.023150869716180033,0.5676070970282886,0.2006744834078089,0.23614234103428303
HRV,N77-N82_X_N79,5,23.94,2024.0,1.751042141492558,0.2727073959875155,0.0627343779870745,0.5560212129510982,0.22942215735706206,0.2339416054936391
HUN,N77-N82_X_N79,5,5.44,2024.0,1.7546263055571245,0.2613905012860685,0.01927009851737311,0.5076788018819484,0.2284016127508277,0.22739138490320113
IRL,N77-N82_X_N79,5,22.85,2024.0,1.8141106508170655,0.2916467362281576,0.029021829054894876,0.5473141328862992,0.22492544036796755,0.23254573727563113
ITA,N77-N82_X_N79,5,7.45,2024.0,1.7656393142150866,0.28661790023497746,0.021648566176468386,0.5030078138689502,0.20353215882199632,0.2429114713347698
NLD,N77-N82_X_N79,5,22.01,2024.0,1.843531384836306,0.2830486136936962,0.03683574721655718,0.560283763567115,0.21070922974784412,0.2385719666019182
NOR,N77-N82_X_N79,5,20.46,2024.0,1.8641544548976998,0.32303556758095237,0.03544558461509252,0.5419539980561288,0.20734099021086744,0.2362720955885352
POL,N77-N82_X_N79,5,7.57,2024.0,1.795573539823474,0.29174237451645063,0.01660944845118862,0.5221321274268222,0.20453467069927567,0.23515276777907065
PRT,N77-N82_X_N79,5,12.77,2024.0,1.8043830879297644,0.27735829787578636,0.024820836677939474,0.49947520870362433,0.21945961482116866,0.23358901353066736
ROU,N77-N82_X_N79,5,5.24,2024.0,1.726667851044159,0.27561616037068315,0.02035423608541351,0.4731851961085393,0.21429608891536484,0.2393305288893152
SRB,N77-N82_X_N79,5,2.16,2024.0,1.7042197444902274,0.2767599889294933,0.06680054887297822,0.5059807883759324,0.22128438389634816,0.21389600728904737
SWE,N77-N82_X_N79,5,21.38,2024.0,1.8824471740029391,0.32086808753931373,0.031155298386776314,0.5737490431623582,0.2158900670915397,0.24497213595577505
SVK,N77-N82_X_N79,5,18.28,2024.0,1.811030859664235,0.28344364510417924,0.061328507892544425,0.5519073628623976,0.24600352133766873,0.22543841346951607
TUR,N77-N82_X_N79,5,5.09,2024.0,1.76265249121162,0.30855000092962576,0.030000760772815695,0.4841940256742454,0.19102002540869764,0.2367871247687307
BEL,N79,1,10.34,2023.0,2.228153052870765,0.506819716190929,0.021229048862698597,0.4892986433996142,0.25535464719489714,0.008846158766427076
CZE,N79,1,25.7,2024.0,2.1875170651922877,0.5151034303885527,0.00682767248831694,0.6110886972687367,0.21161711047078494,0.0
DEU,N79,1,32.55,2024.0,2.2398407753102334,0.5143709262690478,0.006853724104472697,0.5211917811787077,0.22557573094404512,0.033958471175674985
DNK,N79,1,64.25,2024.0,2.322735228561577,0.5320026551551166,0.007802709133174524,0.6051064524766587,0.2553687863488781,0.008846158766427076
GRC,N79,1,17.63,2024.0,2.186862640126173,0.49795626696356715,0.006853724104472697,0.5912941410793761,0.24694318851970876,0.008846158766427076
ESP,N79,1,25.05,2024.0,2.326037637330303,0.5368808180692523,0.021085192283158766,0.5371883550618608,0.20275229663140903,0.008282543163355104
FRA,N79,1,21.54,2024.0,2.2668340618603566,0.5468444639346944,0.006853724104472697,0.526894029278252,0.21170124268270155,0.008282543163355104
HRV,N79,1,6.35,2024.0,2.145458350824421,0.4601326103379999,0.02105914066700301,0.5368131389161449,0.19366709518393277,0.008282543163355104
HUN,N79,1,14.11,2024.0,2.1472944090742283,0.4750533504222052,0.0,0.5769625438616004,0.23724712617427682,0.008282543163355104
IRL,N79,1,52.15,2024.0,2.142944005223326,0.4744178054580952,0.0,0.5410407476407676,0.18618531727848214,0.016829769245892804
ITA,N79,1,13.38,2024.0,2.140610118050222,0.43595042063186273,0.00682767248831694,0.563131024898193,0.2892773009434724,0.017128701929782178
NLD,N79,1,39.63,2024.0,2.2338032526085736,0.521580656747922,0.006853724104472697,0.6181906601662235,0.21120721724972685,0.017128701929782178
NOR,N79,1,37.07,2024.0,2.2874383011460924,0.5336690393373754,0.00682767248831694,0.5202796729623973,0.24772340551345157,0.008282543163355104
POL,N79,1,12.02,2024.0,2.25141938969734,0.5153269561553553,0.0,0.48968299117120084,0.23013161791410763,0.0
PRT,N79,1,14.43,2024.0,2.1759014378435064,0.4374112376145762,0.006853724104472697,0.5605417279176924,0.2565217015758425,0.017128701929782178
ROU,N79,1,6.62,2024.0,2.2165994129088853,0.4745501412050335,0.0,0.5255868303430781,0.24082040031504162,0.008846158766427076
SRB,N79,1,20.93,2024.0,2.1641226908643376,0.45825247282464004,0.014231468178686068,0.6589704227960806,0.28385628829659315,0.033958471175674985
SWE,N79,1,27.55,2024.0,2.1870059099414614,0.515138363160897,0.0,0.478304226854461,0.23777975992506348,0.017128701929782178
SVK,N79,1,21.42,2024.0,2.156706977182281,0.4595852891839962,0.013681396592789637,0.5886538317493945,0.23777677146314347,0.017128701929782178
TUR,N79,1,8.63,2024.0,2.1962958934003587,0.5086775440460819,0.0,0.5113083042611177,0.25777737594941785,0.008846158766427076
BEL,S951,1,33.33,2024.0,1.2162515997535182,0.12265566571569252,0.007095132588872721,0.2120813049237071,0.08952591733515468,0.5686983937772679
CZE,S951,1,14.02,2024.0,1.2603949674350277,0.15784456821779516,0.003677992916083115,0.1903106479854065,0.07367880868442597,0.5694401081954674
DNK,S951,1,36.36,2024.0,1.241126572927452,0.15470784678126018,0.0120453665553379,0.22905661292075497,0.08348988976748965,0.5014186364534472
GRC,S951,1,31.25,2024.0,1.0818762968350504,0.11483402278947721,0.019931797010442294,0.14257474075584908,0.07929893522285218,0.5105257257302562
ESP,S951,1,3.76,2024.0,1.1626921528218894,0.13631999484374202,0.0037115859738777574,0.17574010340410864,0.10435698162723527,0.5234123491386959
FRA,S951,1,17.32,2024.0,1.1747231870974062,0.1336462842001752,0.012764456138580339,0.1906678362608177,0.09821879453555454,0.5424888224449064
HRV,S951,1,34.6,2024.0,1.070097491765327,0.12671522126889126,0.03113624429939215,0.18888894911527077,0.10781014769094312,0.47217496605360076
HUN,S951,1,10.19,2024.0,1.1715625639524525,0.0989580605590256,0.0034407317522808798,0.15207752825639004,0.08616761969554512,0.5211115346130535
IRL,S951,1,10.42,2024.0,1.13164482575721,0.09589196101175339,0.008501988468431277,0.1776624866441795,0.08986578637603934,0.49645149609651745
NLD,S951,1,15.38,2024.0,1.1962198524556196,0.12675853147331323,0.0,0.17135925424274911,0.10528138811578866,0.5657737052569947
NOR,S951,1,33.33,2024.0,1.1891893292061535,0.13056787035815495,0.008026930940406166,0.21894068803656372,0.10833152333088739,0.5037897902284207
POL,S951,1,18.64,2024.0,1.305932412733022,0.17041733957675495,0.023731941538109657,0.1860109323690956,0.1036351765330468,0.5029942951300485
PRT,S951,1,21.94,2024.0,1.1250656627307922,0.1412748063090771,0.0068085310838285696,0.1385356778409618,0.09072170679621229,0.5242960074335075
ROU,S951,1,3.08,2024.0,1.1135640699465685,0.12873986207032792,0.007695534077337753,0.11943239134449762,0.0789078736021103,0.48789366720637006
SRB,S951,1,0.0,2024.0,1.0583191543941912,0.12411539657279491,0.027309569929891846,0.16611009515285685,0.0901120168033819,0.46583450330643805
SVK,S951,1,9.09,2024.0,1.1513334141361973,0.12923728428019998,0.06475713344980094,0.24699961034531087,0.10324125367844242,0.5112868976549785
TUR,S951,1,8.33,2024.0,1.1550334844937182,0.10369531426412752,0.0,0.1631564848063431,0.07245730799514206,0.5513084077034041
